"addressCity","addressState","price","statusType","statusText"
"Panorama City","CA","$699,900","FOR_SALE","Condo for sale"
"Northridge","CA","$665,000","FOR_SALE","Townhouse for sale"
"Sylmar","CA","$499,000","FOR_SALE","Townhouse for sale"
"North Hollywood","CA","$149,999","FOR_SALE","Home for sale"
"Sunland","CA","$399,000","FOR_SALE","House for sale"
"Sylmar","CA","$949,000","FOR_SALE","New construction"
"North Hollywood","CA","$1,245,000","FOR_SALE","House for sale"
"Sunland","CA","$825,000","FOR_SALE","House for sale"
"Tujunga","CA","$3,250,000","FOR_SALE","Multi-family home for sale"
"North Hollywood","CA","$3,695,000","FOR_SALE","Multi-family home for sale"
"North Hollywood","CA","$1,115,000","FOR_SALE","House for sale"
"Sun Valley","CA","$785,000","FOR_SALE","House for sale"
"Sun Valley","CA","$1,850,000","FOR_SALE","Multi-family home for sale"
"North Hollywood","CA","$2,095,000","FOR_SALE","Multi-family home for sale"
"Tujunga","CA","$1,700,000","FOR_SALE","Multi-family home for sale"
"North Hollywood","CA","$779,000","FOR_SALE","House for sale"
"North Hollywood","CA","$1,400,000","FOR_SALE","House for sale"
"North Hollywood","CA","$895,000","FOR_SALE","House for sale"
"North Hollywood","CA","$979,888","FOR_SALE","House for sale"
"Burbank","CA","$795,000","FOR_SALE","Townhouse for sale"
"Sun Valley","CA","$569,900","FOR_SALE","House for sale"
"Pacoima","CA","$2,275,000","FOR_SALE","Multi-family home for sale"
"Pacoima","CA","$365,000","FOR_SALE","Condo for sale"
"Tujunga","CA","$1,199,000","FOR_SALE","House for sale"
"Tujunga","CA","$849,900","FOR_SALE","House for sale"
"Sun Valley","CA","$2,800,000","FOR_SALE","Multi-family home for sale"
"Sun Valley","CA","$1,049,999","FOR_SALE","House for sale"
"Sunland","CA","$3,779,000","FOR_SALE","House for sale"
"North Hollywood","CA","$1,195,000","FOR_SALE","Multi-family home for sale"
"Sun Valley","CA","$688,000","FOR_SALE","Condo for sale"
"North Hollywood","CA","$1,699,000","FOR_SALE","Multi-family home for sale"
"North Hollywood","CA","$2,395,000","FOR_SALE","New construction"
"Sunland","CA","$1,195,000","FOR_SALE","House for sale"
"Sunland","CA","$669,000","FOR_SALE","Townhouse for sale"
"Sun Valley","CA","$750,000","FOR_SALE","House for sale"
"North Hollywood","CA","$919,000","FOR_SALE","Multi-family home for sale"
"La Crescenta","CA","$6,997,000","FOR_SALE","House for sale"
"Sun Valley","CA","$999,000","FOR_SALE","House for sale"
"Sunland","CA","$2,150,000","FOR_SALE","House for sale"
"Sunland","CA","$69,900","FOR_SALE","Home for sale"
"North Hollywood","CA","$779,000","FOR_SALE","House for sale"
"Sun Valley","CA","$1,699,000","FOR_SALE","House for sale"
"Sun Valley","CA","$899,000","FOR_SALE","House for sale"
"Sun Valley","CA","$1,480,000","FOR_SALE","House for sale"
"Tujunga","CA","$650,000","FOR_SALE","House for sale"
"Los Angeles","CA","$3,870,000","FOR_SALE","House for sale"
"Pacific Palisades","CA","$2,399,000","FOR_SALE","House for sale"
"Los Angeles","CA","$2,950,000","FOR_SALE","Condo for sale"
"Los Angeles","CA","$2,395,000","FOR_SALE","House for sale"
"Santa Monica","CA","$5,499,000","FOR_SALE","House for sale"
"Los Angeles","CA","$1,395,000","FOR_SALE","Condo for sale"
"Los Angeles","CA","$26,000,000","FOR_SALE","House for sale"
"Beverly Hills","CA","$1,798,000","FOR_SALE","House for sale"
"Pacific Palisades","CA","$7,498,000","FOR_SALE","House for sale"
"Los Angeles","CA","$1,149,000","FOR_SALE","Condo for sale"
"Los Angeles","CA","$1,349,000","FOR_SALE","Condo for sale"
"Pacific Palisades","CA","$2,995,000","FOR_SALE","House for sale"
"Los Angeles","CA","$2,200,000","FOR_SALE","Condo for sale"
"Los Angeles","CA","$1,049,000","FOR_SALE","Townhouse for sale"
"Pacific Palisades","CA","$2,395,000","FOR_SALE","House for sale"
"Los Angeles","CA","$2,750,000","FOR_SALE","House for sale"
"Beverly Hills","CA","$4,400,000","FOR_SALE","House for sale"
"Los Angeles","CA","$1,695,000","FOR_SALE","Condo for sale"
"Los Angeles","CA","$600,000","FOR_SALE","Condo for sale"
"Los Angeles","CA","$3,500,000","FOR_SALE","Condo for sale"
"Los Angeles","CA","$1,050,000","FOR_SALE","Condo for sale"
"Los Angeles","CA","$795,000","FOR_SALE","Condo for sale"
"Los Angeles","CA","$848,000","FOR_SALE","Condo for sale"
"Pacific Palisades","CA","$13,690,000","FOR_SALE","House for sale"
"Los Angeles","CA","$1,799,000","FOR_SALE","Multi-family home for sale"
"Los Angeles","CA","$1,125,000","FOR_SALE","Condo for sale"
"Los Angeles","CA","$995,000","FOR_SALE","Condo for sale"
"Sherman Oaks","CA","$3,049,000","FOR_SALE","House for sale"
"Sherman Oaks","CA","$1,789,000","FOR_SALE","House for sale"
"Encino","CA","$3,389,000","FOR_SALE","House for sale"
"Encino","CA","$595,000","FOR_SALE","Condo for sale"
"Tarzana","CA","$2,995,000","FOR_SALE","House for sale"
"Tarzana","CA","$750,000","FOR_SALE","Townhouse for sale"
"Sherman Oaks","CA","$825,000","FOR_SALE","Townhouse for sale"
"Tarzana","CA","$1,925,000","FOR_SALE","House for sale"
"Encino","CA","$4,495,000","FOR_SALE","House for sale"
"Van Nuys","CA","$1,195,000","FOR_SALE","House for sale"
"Encino","CA","$2,725,000","FOR_SALE","House for sale"
"Tarzana","CA","$1,195,000","FOR_SALE","House for sale"
"Van Nuys","CA","$1,050,000","FOR_SALE","House for sale"
"Encino","CA","$2,125,000","FOR_SALE","House for sale"
"Sherman Oaks","CA","$1,750,000","FOR_SALE","House for sale"
"Encino","CA","$1,899,000","FOR_SALE","House for sale"
"Encino","CA","$2,195,000","FOR_SALE","House for sale"
"Van Nuys","CA","$999,999","FOR_SALE","House for sale"
"Sherman Oaks","CA","$3,499,000","FOR_SALE","House for sale"
"Los angeles","CA","$350,000","FOR_SALE","Condo for sale"
"Los Angeles","CA","$1,698,000","FOR_SALE","House for sale"
"Encino","CA","$5,995,000","FOR_SALE","House for sale"
"Beverly Hills","CA","$29,500,000","FOR_SALE","House for sale"
"Sherman Oaks","CA","$850,000","FOR_SALE","Condo for sale"
"Sherman Oaks","CA","$2,275,000","FOR_SALE","House for sale"
"Encino","CA","$7,399,000","FOR_SALE","House for sale"
"Van Nuys","CA","$1,291,000","FOR_SALE","Multi-family home for sale"
"Encino","CA","$949,000","FOR_SALE","House for sale"
"Pacific Palisades","CA","$2,299,000","FOR_SALE","House for sale"
"Pacific Palisades","CA","$373,623","FOR_SALE","Condo for sale"
"Pacific Palisades","CA","$2,195,000","FOR_SALE","House for sale"
"Pacific Palisades","CA","$2,495,000","FOR_SALE","House for sale"
"Pacific Palisades","CA","$615,000","FOR_SALE","Condo for sale"
"Pacific Palisades","CA","$5,950,000","FOR_SALE","House for sale"
"Pacific Palisades","CA","$1,748,000","FOR_SALE","Condo for sale"
"Pacific Palisades","CA","$7,650,000","FOR_SALE","House for sale"
"Pacific Palisades","CA","$1,750,000","FOR_SALE","Condo for sale"
"Pacific Palisades","CA","$1,535,000","FOR_SALE","Townhouse for sale"
"Pacific Palisades","CA","$875,000","FOR_SALE","Condo for sale"
"Pacific Palisades","CA","$2,900,000","FOR_SALE","House for sale"
"Pacific Palisades","CA","$5,199,000","FOR_SALE","House for sale"
"Pacific Palisades","CA","$2,000,000","FOR_SALE","Condo for sale"
"Pacific Palisades","CA","$1,275,000","FOR_SALE","Townhouse for sale"
"Pacific Palisades","CA","$599,000","FOR_SALE","Condo for sale"
"Pacific Palisades","CA","$5,895,000","FOR_SALE","House for sale"
"Pacific Palisades","CA","$6,995,000","FOR_SALE","House for sale"
"Pacific Palisades","CA","$1,690,000","FOR_SALE","Townhouse for sale"
"Woodland Hills","CA","$479,000","FOR_SALE","Condo for sale"
"Woodland Hills","CA","$1,299,000","FOR_SALE","House for sale"
"Woodland Hills","CA","$1,295,000","FOR_SALE","House for sale"
"West Hills","CA","$974,999","FOR_SALE","House for sale"
"Woodland Hills","CA","$1,150,000","FOR_SALE","House for sale"
"West Hills","CA","$575,000","FOR_SALE","Townhouse for sale"
"West Hills","CA","$879,000","FOR_SALE","House for sale"
"Woodland Hills","CA","$1,550,000","FOR_SALE","House for sale"
"Woodland Hills","CA","$1,699,000","FOR_SALE","House for sale"
"Woodland Hills","CA","$1,494,000","FOR_SALE","House for sale"
"Tarzana","CA","$1,775,000","FOR_SALE","House for sale"
"Woodland Hills","CA","$1,148,000","FOR_SALE","House for sale"
"Woodland Hills","CA","$499,000","FOR_SALE","Condo for sale"
"Woodland Hills","CA","$439,000","FOR_SALE","Condo for sale"
"Woodland Hills","CA","$329,900","FOR_SALE","Condo for sale"
"Woodland Hills","CA","$1,091,000","FOR_SALE","House for sale"
"Woodland Hills","CA","$1,295,000","FOR_SALE","House for sale"
"Woodland Hills","CA","$1,995,000","FOR_SALE","House for sale"
"West Hills","CA","$1,275,000","FOR_SALE","House for sale"
"Woodland Hills","CA","$1,199,000","FOR_SALE","House for sale"
"Tarzana","CA","$3,385,000","FOR_SALE","House for sale"
"Tarzana","CA","$2,749,000","FOR_SALE","House for sale"
"Woodland Hills","CA","$4,149,000","FOR_SALE","House for sale"
"Tarzana","CA","$1,999,900","FOR_SALE","House for sale"
"Woodland Hills","CA","$325,000","FOR_SALE","Condo for sale"
"Woodland Hills","CA","$1,049,000","FOR_SALE","House for sale"
"Reseda","CA","$789,000","FOR_SALE","House for sale"
"Woodland Hills","CA","$1,499,000","FOR_SALE","House for sale"
"Los Angeles","CA","$2,949,000","FOR_SALE","House for sale"
"Los Angeles","CA","$3,950,000","FOR_SALE","House for sale"
"Valley Village","CA","$1,395,000","FOR_SALE","House for sale"
"Beverly Hills","CA","$2,950,000","FOR_SALE","House for sale"
"North Hollywood","CA","$1,998,000","FOR_SALE","House for sale"
"VALLEY VILLAGE","CA","$1,499,000","FOR_SALE","House for sale"
"North Hollywood","CA","$1,100,000","FOR_SALE","House for sale"
"Los Angeles","CA","$3,695,000","FOR_SALE","House for sale"
"North Hollywood","CA","$1,500,000","FOR_SALE","Multi-family home for sale"
"Los Angeles","CA","$2,995,000","FOR_SALE","House for sale"
"Studio City","CA","$3,195,000","FOR_SALE","House for sale"
"Los Angeles","CA","$3,995,000","FOR_SALE","House for sale"
"Los Angeles","CA","$2,950,000","FOR_SALE","House for sale"
"North Hollywood","CA","$715,000","FOR_SALE","Condo for sale"
"Los Angeles","CA","$3,850,000","FOR_SALE","House for sale"
"North Hollywood","CA","$2,995,000","FOR_SALE","House for sale"
"North Hollywood","CA","$899,999","FOR_SALE","House for sale"
"North Hollywood","CA","$799,000","FOR_SALE","House for sale"
"North Hollywood","CA","$699,999","FOR_SALE","Townhouse for sale"
"Valley Village","CA","$1,799,000","FOR_SALE","House for sale"
"Los Angeles","CA","$1,399,000","FOR_SALE","House for sale"
"Valley Village","CA","$1,180,000","FOR_SALE","New construction"
"Los Angeles","CA","$1,199,000","FOR_SALE","Multi-family home for sale"
"Los Angeles","CA","$2,695,000","FOR_SALE","House for sale"
"Los Angeles","CA","$1,995,000","FOR_SALE","House for sale"
"Los Angeles","CA","$2,375,000","FOR_SALE","House for sale"
"North Hollywood","CA","$850,000","FOR_SALE","Townhouse for sale"
"Valley Village","CA","$998,000","FOR_SALE","House for sale"
"Los Angeles","CA","$2,800,000","FOR_SALE","House for sale"
"Los Angeles","CA","$1,849,900","FOR_SALE","House for sale"
"Los Angeles","CA","$7,900,000","FOR_SALE","House for sale"
"North Hollywood","CA","$550,000","FOR_SALE","Condo for sale"
"Los Angeles","CA","$1,095,000","FOR_SALE","Multi-family home for sale"
"Los Angeles","CA","$1,349,800","FOR_SALE","House for sale"
"Los Angeles","CA","$810,000","FOR_SALE","Condo for sale"
"Los Angeles","CA","$999,000","FOR_SALE","Multi-family home for sale"
"Los Angeles","CA","$1,800,000","FOR_SALE","Multi-family home for sale"
"Los Angeles","CA","$975,000","FOR_SALE","New construction"
"Los Angeles","CA","$2,199,000","FOR_SALE","House for sale"
"Los Angeles","CA","$1,535,000","FOR_SALE","House for sale"
"Los Angeles","CA","$6,995,000","FOR_SALE","House for sale"
"Los Angeles","CA","$1,795,000","FOR_SALE","House for sale"
"Los Angeles","CA","$3,699,999","FOR_SALE","House for sale"
"Los Angeles","CA","$999,000","FOR_SALE","Condo for sale"
"Los Angeles","CA","$1,750,000","FOR_SALE","Condo for sale"
"Los Angeles","CA","$379,000","FOR_SALE","Condo for sale"
"Los Angeles","CA","$835,000","FOR_SALE","Condo for sale"
"Los Angeles","CA","$1,095,000","FOR_SALE","Condo for sale"
"Los Angeles","CA","$2,495,000","FOR_SALE","New construction"
"Los Angeles","CA","$399,000","FOR_SALE","House for sale"
"Los Angeles","CA","$949,500","FOR_SALE","Condo for sale"
"Los Angeles","CA","$879,000","FOR_SALE","House for sale"
"Los Angeles","CA","$795,000","FOR_SALE","House for sale"
"Los Angeles","CA","$1,949,000","FOR_SALE","Multi-family home for sale"
"Los Angeles","CA","$2,199,995","FOR_SALE","Multi-family home for sale"
"Los Angeles","CA","$1,799,995","FOR_SALE","Multi-family home for sale"
"Los Angeles","CA","$1,199,000","FOR_SALE","House for sale"
"Los Angeles","CA","$875,000","FOR_SALE","House for sale"
"Los Angeles","CA","$825,000","FOR_SALE","House for sale"
"Los Angeles","CA","$689,000","FOR_SALE","Townhouse for sale"
"Los Angeles","CA","$699,000","FOR_SALE","House for sale"
"Los Angeles","CA","$1,200,000","FOR_SALE","House for sale"
"Los Angeles","CA","$1,675,000","FOR_SALE","House for sale"
"Los Angeles","CA","$1,399,900","FOR_SALE","House for sale"
"Los Angeles","CA","$1,049,000","FOR_SALE","House for sale"
"Los Angeles","CA","$1,850,000","FOR_SALE","House for sale"
"Los Angeles","CA","$1,495,000","FOR_SALE","House for sale"
"Los Angeles","CA","$999,969","FOR_SALE","House for sale"
"Los Angeles","CA","$1,219,000","FOR_SALE","House for sale"
"Los Angeles","CA","$1,920,000","FOR_SALE","House for sale"
"Los Angeles","CA","$2,298,000","FOR_SALE","House for sale"
"Los Angeles","CA","$2,300,000","FOR_SALE","House for sale"
"Los Angeles","CA","$659,000","FOR_SALE","Condo for sale"
"Los Angeles","CA","$798,000","FOR_SALE","House for sale"
"Los Angeles","CA","$1,665,000","FOR_SALE","House for sale"
"Los Angeles","CA","$1,049,000","FOR_SALE","House for sale"
"Los Angeles","CA","$949,000","FOR_SALE","House for sale"
"Eagle Rock","CA","$1,100,000","FOR_SALE","House for sale"
"Los Angeles","CA","$1,349,000","FOR_SALE","House for sale"
"Los Angeles","CA","$849,000","FOR_SALE","House for sale"
"Los Angeles","CA","$749,000","FOR_SALE","House for sale"
"Los Angeles","CA","$879,000","FOR_SALE","House for sale"
"Los Angeles","CA","$1,329,000","FOR_SALE","House for sale"
"Los Angeles","CA","$1,500,000","FOR_SALE","House for sale"
"Los Angeles","CA","$899,000","FOR_SALE","House for sale"
"Los Angeles","CA","$1,550,000","FOR_SALE","House for sale"
"Los Angeles","CA","$3,295,000","FOR_SALE","House for sale"
"Los Angeles","CA","$849,000","FOR_SALE","Condo for sale"
"Los Angeles","CA","$1,399,000","FOR_SALE","House for sale"
"Los Angeles","CA","$1,300,000","FOR_SALE","Condo for sale"
"Los Angeles","CA","$4,545,000","FOR_SALE","House for sale"
"Los Angeles","CA","$5,900,000","FOR_SALE","House for sale"
"Los Angeles","CA","$1,495,000","FOR_SALE","Condo for sale"
"Los Angeles","CA","$1,150,000","FOR_SALE","Condo for sale"
"Los Angeles","CA","$3,100,000","FOR_SALE","Multi-family home for sale"
"Los Angeles","CA","$3,995,000","FOR_SALE","New construction"
"Los Angeles","CA","$589,000","FOR_SALE","Condo for sale"
"Los Angeles","CA","$1,450,000","FOR_SALE","Condo for sale"
"Los Angeles","CA","$1,549,000","FOR_SALE","Condo for sale"
"Pacific Palisades","CA","$6,950,000","FOR_SALE","House for sale"
"Los Angeles","CA","$4,950,000","FOR_SALE","Condo for sale"
"Los Angeles","CA","$3,290,000","FOR_SALE","Condo for sale"
"Los Angeles","CA","$1,195,000","FOR_SALE","Condo for sale"
"Pacific Palisades","CA","$2,495,000","FOR_SALE","House for sale"
"Los Angeles","CA","$2,175,000","FOR_SALE","Condo for sale"
"Los Angeles","CA","$2,999,000","FOR_SALE","Condo for sale"
"Los Angeles","CA","$23,495,000","FOR_SALE","New construction"
"Los Angeles","CA","$1,275,000","FOR_SALE","Condo for sale"
"Los Angeles","CA","$1,595,000","FOR_SALE","Condo for sale"
"Beverly Hills","CA","$2,525,000","FOR_SALE","House for sale"
"Los Angeles","CA","$1,449,999","FOR_SALE","Condo for sale"
"Pacific Palisades","CA","$8,999,000","FOR_SALE","House for sale"
"Los Angeles","CA","$989,000","FOR_SALE","Condo for sale"
"Pacific Palisades","CA","$3,625,000","FOR_SALE","Multi-family home for sale"
"Pacific Palisades","CA","$3,795,000","FOR_SALE","House for sale"
